Iteration 91835, loss 2.5603952203363116
Iteration 645, loss 2.529635750507621
Iteration 646, loss 2.351094000000003
Iteration 647, loss 2.351094000000003
Iteration 648, loss 2.044678000000003
Iteration 649, loss 2.0303131703550803
Iteration 650, loss 1.858917170355081
Iteration 651, loss 2.5155211589528585
Iteration 652, loss 2.515219158952858
Iteration 653, loss 1.765627951541627
Iteration 654, loss 1.765627951541627
Iteration 655, loss 2.136929951541628
Iteration 656, loss 2.3225441125249606
Iteration 657, loss 2.3225441125249606
Iteration 658, loss 2.3225441125249606
Iteration 659, loss 2.3225441125249606
Iteration 660, loss 2.922732112524959
Iteration 661, loss 2.9866951125249592
Iteration 662, loss 3.3006537811865506
Iteration 663, loss 2.5432577811865507
Iteration 664, loss 1.7149557811865497
Iteration 665, loss 1.7149557811865497
Iteration 666, loss 1.1294713663640883
Iteration 667, loss 0.7582762045617452
Iteration 668, loss 0.7582762045617452
Iteration 669, loss 0.7582762045617452
Iteration 670, loss 0.7582762045617452
Iteration 671, loss 0.7582762045617452
Iteration 672, loss 1.758213596579763
Iteration 673, loss 1.758213596579763
Iteration 674, loss 2.5865155965797633
Iteration 675, loss 2.493137940139406
Iteration 676, loss 2.406986985748293
Iteration 677, loss 1.7076149486921395
Iteration 678, loss 1.7076149486921395
Iteration 679, loss 1.7076149486921395
Iteration 680, loss 1.7076149486921395
Iteration 681, loss 2.1297216956720213
Iteration 682, loss 2.786388269447338
Iteration 683, loss 2.743432465456347
Iteration 684, loss 2.4857602951012687
Iteration 685, loss 2.4858228802788074
Iteration 686, loss 2.0729669743460706
Iteration 687, loss 2.0729669743460706
Iteration 688, loss 1.9442505965797616
Iteration 689, loss 2.3514218524493673
Iteration 690, loss 1.9078119885977798
Iteration 691, loss 2.8634718053496266
Iteration 692, loss 2.492063018461968
Iteration 693, loss 2.492063018461968
Iteration 694, loss 3.2151058709113345
Iteration 695, loss 4.2133977367976705
Iteration 696, loss 5.1201452507123895
Iteration 697, loss 4.127585480928063
Iteration 698, loss 4.127434480928064
Iteration 699, loss 5.258289321975208
Iteration 700, loss 3.3605316692012144
Iteration 701, loss 3.1888962372754204
Iteration 702, loss 2.275643523145704
Iteration 703, loss 4.016569523145706
Iteration 704, loss 2.7535310231457046
Iteration 705, loss 3.257001910479986
Iteration 706, loss 2.842850910479985
Iteration 707, loss 3.296455523145704
Iteration 708, loss 3.296455523145705
Iteration 709, loss 3.6252620000000007
Iteration 710, loss 2.0949230000000023
Iteration 711, loss 2.3093190000000026
Iteration 712, loss 2.3093190000000026
Iteration 713, loss 1.8731310000000037
Iteration 714, loss 1.5547357500000039
Iteration 715, loss 1.5547357500000039
Iteration 716, loss 2.140181408952859
Iteration 717, loss 1.7408224032517472
Iteration 718, loss 1.2943760000000033
Iteration 719, loss 1.294376000000003
Iteration 720, loss 1.294376000000003
Iteration 721, loss 1.294376000000003
Iteration 722, loss 1.6233813407101574
Iteration 723, loss 1.6233813407101574
Iteration 724, loss 1.3733813407101574
Iteration 725, loss 1.3733813407101574
Iteration 726, loss 1.5710656701865855
Iteration 727, loss 2.070914670186585
Iteration 728, loss 2.070914670186585
Iteration 729, loss 1.5709146701865853
Iteration 730, loss 2.070914670186585
Iteration 731, loss 2.070914670186585
Iteration 732, loss 2.72726832947643
Iteration 733, loss 2.72726832947643
Iteration 734, loss 2.72726832947643
Iteration 735, loss 2.72726832947643
Iteration 736, loss 2.72726832947643
Iteration 737, loss 2.309168000000002
Iteration 738, loss 2.309168000000002
Iteration 739, loss 2.309168000000002
Iteration 740, loss 2.3729800000000023
Iteration 741, loss 1.8732820000000028
Iteration 742, loss 1.3586409771955588
Iteration 743, loss 1.3586409771955588
Iteration 744, loss 1.3586409771955588
Iteration 745, loss 1.3586409771955588
Iteration 746, loss 1.258364562373098
Iteration 747, loss 1.258364562373098
Iteration 748, loss 1.258364562373098
Iteration 749, loss 2.8291821247461924
Iteration 750, loss 1.8880566277919102
Iteration 751, loss 1.4030881338321461
Iteration 752, loss 1.4030881338321461
Iteration 753, loss 2.9887235600568287
Iteration 754, loss 2.5864530570111124
Iteration 755, loss 2.5864530570111124
Iteration 756, loss 1.1725156307864277
Iteration 757, loss 1.1724531026199982
Iteration 758, loss 1.1724531026199982
Iteration 759, loss 1.1724531026199982
Iteration 760, loss 1.1724531026199982
Iteration 761, loss 4.584895774668563
Iteration 762, loss 6.169588536578404
Iteration 763, loss 7.501393260753844
Iteration 764, loss 7.501393260753844
Iteration 765, loss 7.501393260753844
Iteration 766, loss 4.231739639676151
Iteration 767, loss 4.146015832835672
Iteration 768, loss 2.489220316075735
Iteration 769, loss 2.489220316075735
Iteration 770, loss 2.860141067331984
Iteration 771, loss 4.774166828563575
Iteration 772, loss 3.3422617163052264
Iteration 773, loss 2.8422617163052264
Iteration 774, loss 2.3422617163052264
Iteration 775, loss 2.3422617163052264
Iteration 776, loss 1.5293999978308987
Iteration 777, loss 2.5293999750264535
Iteration 778, loss 2.201930258721229
Iteration 779, loss 2.3154220145908355
Iteration 780, loss 2.8154220145908355
Iteration 781, loss 2.8154220145908355
Iteration 782, loss 3.68636487525381
Iteration 783, loss 2.3729433128807154
Iteration 784, loss 1.959156852449367
Iteration 785, loss 1.959156852449367
Iteration 786, loss 1.544873298629006
Iteration 787, loss 1.544873298629006
Iteration 788, loss 1.888016963282972
Iteration 789, loss 1.888016963282972
Iteration 790, loss 1.888016963282972
Iteration 791, loss 1.888016963282972
Iteration 792, loss 3.380186255532618
Iteration 793, loss 3.380186255532618
Iteration 794, loss 3.1226963777663106
Iteration 795, loss 3.1226963777663106
Iteration 796, loss 3.9660665367191656
Iteration 797, loss 3.9660665367191656
Iteration 798, loss 3.779584000000002
Iteration 799, loss 3.779584000000002
Iteration 800, loss 3.779584000000002
Iteration 801, loss 3.779584000000002
Iteration 802, loss 3.7647920000000017
Iteration 803, loss 3.7647920000000017
Iteration 804, loss 2.4366410000000016
Iteration 805, loss 2.2794330000000023
Iteration 806, loss 2.2794330000000023
Iteration 807, loss 1.4517350000000029
Iteration 808, loss 1.0601862498315084
Iteration 809, loss 1.8878842498315074
Iteration 810, loss 1.8878842498315074
Iteration 811, loss 1.1674682498315074
Iteration 812, loss 1.1674682498315074
Iteration 813, loss 1.1674682498315074
Iteration 814, loss 1.1674682498315074
Iteration 815, loss 1.8878842498315074
Iteration 816, loss 1.6384882498315074
Iteration 817, loss 1.6384882498315074
Iteration 818, loss 1.7802764205235746
Iteration 819, loss 1.7802764205235746
Iteration 820, loss 1.7802764205235746
Iteration 821, loss 1.7802764205235746
Iteration 822, loss 1.7802764205235746
Iteration 823, loss 1.7802764205235746
Iteration 824, loss 1.5376724205235748
Iteration 825, loss 1.5228987811865498
Iteration 826, loss 2.285181001185919
Iteration 827, loss 4.2842200448864185
Iteration 828, loss 2.7007060238196843
Iteration 829, loss 2.7007060238196843
Iteration 830, loss 0.7015604215409492
Iteration 831, loss 1.5231749458405162
Iteration 832, loss 3.178070811726852
Iteration 833, loss 2.592070811726851
Iteration 834, loss 3.00632859861451
Iteration 835, loss 4.99893259861451
Iteration 836, loss 5.491536598614508
Iteration 837, loss 4.99153659861451
Iteration 838, loss 4.99153659861451
Iteration 839, loss 4.527912632821175
Iteration 840, loss 3.121308632821174
Iteration 841, loss 3.178177621418953
Iteration 842, loss 3.3348700476436357
Iteration 843, loss 2.7927930590458576
Iteration 844, loss 1.1380223521123791
Iteration 845, loss 1.1378497511858714
Iteration 846, loss 2.137849751185871
Iteration 847, loss 2.2945011931595234
Iteration 848, loss 2.2945011931595234
Iteration 849, loss 2.62301676693484
Iteration 850, loss 2.1230167669348403
Iteration 851, loss 2.0296207669348405
Iteration 852, loss 2.0296207669348405
Iteration 853, loss 2.0295840228044444
Iteration 854, loss 1.5295841254244427
Iteration 855, loss 1.5295841254244427
Iteration 856, loss 3.029584125424441
Iteration 857, loss 2.7010684490291275
Iteration 858, loss 2.6996924490291265
Iteration 859, loss 2.1996924490291265
Iteration 860, loss 2.1996924490291265
Iteration 861, loss 2.1996924490291265
Iteration 862, loss 2.1996924490291265
Iteration 863, loss 2.093351798289882
Iteration 864, loss 2.093351798289882
Iteration 865, loss 2.093351798289882
Iteration 866, loss 2.093351798289882
Iteration 867, loss 1.358294798289883
Iteration 868, loss 2.093351798289882
Iteration 869, loss 2.179307590878652
Iteration 870, loss 2.179307590878652
Iteration 871, loss 2.179307590878652
Iteration 872, loss 2.8434585908786523
Iteration 873, loss 2.8434585908786523
Iteration 874, loss 2.8434585908786523
Iteration 875, loss 2.8434585908786523
Iteration 876, loss 2.8434585908786523
Iteration 877, loss 2.8434585908786523
Iteration 878, loss 2.929245000000003
Iteration 879, loss 2.929245000000003
Iteration 880, loss 2.929245000000003
Iteration 881, loss 2.9290940000000023
Iteration 882, loss 2.9290940000000023
Iteration 883, loss 2.4662097828424585
Iteration 884, loss 3.464850969743608
Iteration 885, loss 3.464850969743608
Iteration 886, loss 4.120456529669952
Iteration 887, loss 3.121815069615632
Iteration 888, loss 3.1030363064517426
Iteration 889, loss 3.1030363064517426
Iteration 890, loss 4.10191950899307
Iteration 891, loss 4.570029241812274
Iteration 892, loss 4.570029241812274
Iteration 893, loss 4.498339456088874
Iteration 894, loss 4.498339456088874
Iteration 895, loss 3.594981833892254
Iteration 896, loss 4.095132833892254
Iteration 897, loss 4.095132833892253
Iteration 898, loss 4.095132833892253
Iteration 899, loss 3.104479973320732
Iteration 900, loss 3.020315808943476
Iteration 901, loss 3.10610224657038
Iteration 902, loss 3.10610224657038
Iteration 903, loss 3.0291718039909936
Iteration 904, loss 2.058755803990994
Iteration 905, loss 2.058755803990994
Iteration 906, loss 2.4326393663640884
Iteration 907, loss 2.058755803990994
Iteration 908, loss 2.058755803990994
Iteration 909, loss 2.0443760000000024
Iteration 910, loss 2.0443760000000024
Iteration 911, loss 2.0443760000000024
Iteration 912, loss 2.0443760000000024
Iteration 913, loss 2.0443760000000024
Iteration 914, loss 2.3581880000000024
Iteration 915, loss 2.3581880000000024
Iteration 916, loss 2.029886000000003
Iteration 917, loss 1.964730879612719
Iteration 918, loss 1.9130203022984587
Iteration 919, loss 1.9130203022984587
Iteration 920, loss 1.9130203022984587
Iteration 921, loss 1.9886913342197137
Iteration 922, loss 1.9333398121519065
Iteration 923, loss 1.9235078168254593
Iteration 924, loss 1.9235078168254593
Iteration 925, loss 1.9522931335715767
Iteration 926, loss 1.5809911335715774
Iteration 927, loss 1.9522931335715767
Iteration 928, loss 1.8293658531758044
Iteration 929, loss 1.4580638531758068
Iteration 930, loss 1.2525755691031362
Iteration 931, loss 1.2525755691031362
Iteration 932, loss 1.7078176114103683
Iteration 933, loss 1.7078176114103683
Iteration 934, loss 1.7078176114103683
Iteration 935, loss 1.7078176114103683
Iteration 936, loss 1.7078176114103683
Iteration 937, loss 1.7078176114103683
Iteration 938, loss 1.2525755691031362
Iteration 939, loss 1.6309715691031368
Iteration 940, loss 1.5892236773968975
Iteration 941, loss 2.2381227421673153
Iteration 942, loss 2.2381227421673153
Iteration 943, loss 1.9588505262328308
Iteration 944, loss 1.9336564427749572
Iteration 945, loss 2.4292449885977803
Iteration 946, loss 1.9292449885977805
Iteration 947, loss 2.0153959885977804
Iteration 948, loss 2.0153959885977804
Iteration 949, loss 2.0153959885977804
Iteration 950, loss 2.5930313350069105
Iteration 951, loss 2.0153959885977804
Iteration 952, loss 2.843697988597781
Iteration 953, loss 2.7575469885977806
Iteration 954, loss 2.7575469885977806
Iteration 955, loss 2.4146665737753197
Iteration 956, loss 2.4146665737753197
Iteration 957, loss 2.414515585177541
Iteration 958, loss 2.414515585177541
Iteration 959, loss 2.414515585177541
Iteration 960, loss 2.914515585177541
Iteration 961, loss 2.1574187231174227
Iteration 962, loss 1.7435071379398837
Iteration 963, loss 3.500604000000002
Iteration 964, loss 1.7435071379398837
Iteration 965, loss 2.2013393834429413
Iteration 966, loss 2.259087176031711
Iteration 967, loss 4.016184038091829
Iteration 968, loss 3.95843624550306
Iteration 969, loss 2.958436245503061
Iteration 970, loss 3.044587256905283
Iteration 971, loss 1.6854887282948483
Iteration 972, loss 1.7701592639783381
Iteration 973, loss 1.7701592639783381
Iteration 974, loss 1.9844484713895687
Iteration 975, loss 3.3435470000000027
Iteration 976, loss 4.343547000000002
Iteration 977, loss 3.843547000000003
Iteration 978, loss 3.0861510000000023
Iteration 979, loss 3.0861510000000023
Iteration 980, loss 3.000000000000001
Iteration 981, loss 3.000000000000001
Iteration 982, loss 2.0404392424525306
Iteration 983, loss 1.5265038846454466
Iteration 984, loss 1.5265038846454466
Iteration 985, loss 1.5265038846454466
Iteration 986, loss 1.5265038846454466
Iteration 987, loss 1.5265038846454466
Iteration 988, loss 1.5265038846454466
Iteration 989, loss 2.7652392256922482
Iteration 990, loss 2.7652392256922482
Iteration 991, loss 2.7652392256922482
Iteration 992, loss 4.199164249547876
Iteration 993, loss 3.698887624430107
Iteration 994, loss 3.698887624430107
Iteration 995, loss 3.698887624430107
Iteration 996, loss 3.9085570283589592
Iteration 997, loss 2.2501086463813826
Iteration 998, loss 2.2501086463813826
Iteration 999, loss 2.2501086463813826
Iteration 1000, loss 1.7502154218668198
Iteration 1001, loss 1.7883752548611946
Iteration 1002, loss 1.5480687636473858
Iteration 1003, loss 1.406020255475718
Iteration 1004, loss 1.3604168463253266
Iteration 1005, loss 1.3604168463253266
Iteration 1006, loss 1.259775857727548
Iteration 1007, loss 2.141995292043518
Iteration 1008, loss 2.250108657783605
Iteration 1009, loss 2.250108657783605
Iteration 1010, loss 2.127452277098917
Iteration 1011, loss 2.674233456725757
Iteration 1012, loss 3.1742334453235346
Iteration 1013, loss 3.6968417200055756
Iteration 1014, loss 3.231933463046006
Iteration 1015, loss 1.9670107625525497
Iteration 1016, loss 2.127218981217204
Iteration 1017, loss 1.8421275659309218
Iteration 1018, loss 2.068024312855208
Iteration 1019, loss 2.068024312855208
Iteration 1020, loss 2.117358959903453
Iteration 1021, loss 2.0466387005563393
Iteration 1022, loss 2.2573952445182273
Iteration 1023, loss 2.9168826482353163
Iteration 1024, loss 2.917024937506718
Iteration 1025, loss 2.0599777753909727
Iteration 1026, loss 1.5755653819314954
Iteration 1027, loss 2.0994228024118256
Iteration 1028, loss 2.0994228024118256
Iteration 1029, loss 2.022053864233165
Iteration 1030, loss 1.7682003725356594
Iteration 1031, loss 1.3313316087838825
Iteration 1032, loss 1.7340221560215043
Iteration 1033, loss 1.7340221560215043
Iteration 1034, loss 1.7340221560215043
Iteration 1035, loss 1.7340221560215043
Iteration 1036, loss 1.3422131561849688
Iteration 1037, loss 1.3422131561849688
Iteration 1038, loss 0.8577839739033729
Iteration 1039, loss 0.8577839739033729
Iteration 1040, loss 0.8577839739033729
Iteration 1041, loss 2.6250725421182843
Iteration 1042, loss 2.688431110773689
Iteration 1043, loss 2.5230790506338856
Iteration 1044, loss 2.0372820000000007
Iteration 1045, loss 2.0372820000000007
Iteration 1046, loss 1.9367920000000014
Iteration 1047, loss 1.59391158517754
Iteration 1048, loss 1.59391158517754
Iteration 1049, loss 1.59391158517754
Iteration 1050, loss 1.59391158517754
Iteration 1051, loss 3.42191158517754
Iteration 1052, loss 3.42191158517754
Iteration 1053, loss 4.42191158517754
Iteration 1054, loss 2.421911585177541
Iteration 1055, loss 4.42191158517754
Iteration 1056, loss 4.921911585177541
Iteration 1057, loss 4.921911585177541
Iteration 1058, loss 4.507396000000002
Iteration 1059, loss 3.5073960000000035
Iteration 1060, loss 3.0073960000000026
Iteration 1061, loss 3.000062607981983
Iteration 1062, loss 1.8359116079819846
